,Institute,Academic Program Name,Quota,Seat Type,Closing Rank,Year,Round,Average Package,Highest,Type of Exam,Fee Structure
173,IIT Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,SC,2399,2022,4,3000000,,JEE Advanced,230000
174,IIT Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,ST,1024,2022,4,3000000,,JEE Advanced,230000
175,IIT Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,ST,1278,2022,4,3000000,,JEE Advanced,230000
176,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,3446,2022,4,3000000,,JEE Advanced,230000
177,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,7079,2022,4,3000000,,JEE Advanced,230000
178,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),156,2022,4,3000000,,JEE Advanced,230000
179,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,693,2022,4,3000000,,JEE Advanced,230000
180,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,1628,2022,4,3000000,,JEE Advanced,230000
181,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),2P,2022,4,3000000,,JEE Advanced,230000
182,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,1619,2022,4,3000000,,JEE Advanced,230000
183,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,4309,2022,4,3000000,,JEE Advanced,230000
184,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),68P,2022,4,3000000,,JEE Advanced,230000
185,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,851,2022,4,3000000,,JEE Advanced,230000
186,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,1817,2022,4,3000000,,JEE Advanced,230000
187,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,257,2022,4,3000000,,JEE Advanced,230000
188,IIT Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,612,2022,4,3000000,,JEE Advanced,230000
189,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,60,2022,4,3000000,,JEE Advanced,230000
190,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,305,2022,4,3000000,,JEE Advanced,230000
191,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),5,2022,4,3000000,,JEE Advanced,230000
192,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,18,2022,4,3000000,,JEE Advanced,230000
193,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,57,2022,4,3000000,,JEE Advanced,230000
194,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),2,2022,4,3000000,,JEE Advanced,230000
195,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,51,2022,4,3000000,,JEE Advanced,230000
196,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,136,2022,4,3000000,,JEE Advanced,230000
197,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),2,2022,4,3000000,,JEE Advanced,230000
198,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),45,2022,4,3000000,,JEE Advanced,230000
199,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,23,2022,4,3000000,,JEE Advanced,230000
200,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,107,2022,4,3000000,,JEE Advanced,230000
201,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),1,2022,4,3000000,,JEE Advanced,230000
202,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,9,2022,4,3000000,,JEE Advanced,230000
203,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,55,2022,4,3000000,,JEE Advanced,230000
204,IIT Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),2,2022,4,3000000,,JEE Advanced,230000
205,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN,2107,2022,4,3000000,,JEE Advanced,230000
206,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN,4590,2022,4,3000000,,JEE Advanced,230000
207,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN (PwD),61,2022,4,3000000,,JEE Advanced,230000
208,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,EWS,437,2022,4,3000000,,JEE Advanced,230000
209,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,EWS,674,2022,4,3000000,,JEE Advanced,230000
210,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,1159,2022,4,3000000,,JEE Advanced,230000
211,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,1693,2022,4,3000000,,JEE Advanced,230000
212,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,SC,882,2022,4,3000000,,JEE Advanced,230000
213,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,SC,1215,2022,4,3000000,,JEE Advanced,230000
214,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,ST,436,2022,4,3000000,,JEE Advanced,230000
215,IIT Bombay,"Economics (4 Years, Bachelor of Science)",AI,ST,1102,2022,4,3000000,,JEE Advanced,230000
216,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,369,2022,4,3000000,,JEE Advanced,230000
217,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,1283,2022,4,3000000,,JEE Advanced,230000
218,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),38,2022,4,3000000,,JEE Advanced,230000
219,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),158,2022,4,3000000,,JEE Advanced,230000
220,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,114,2022,4,3000000,,JEE Advanced,230000
221,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,203,2022,4,3000000,,JEE Advanced,230000
222,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,294,2022,4,3000000,,JEE Advanced,230000
223,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,579,2022,4,3000000,,JEE Advanced,230000
224,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),28,2022,4,3000000,,JEE Advanced,230000
225,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,135,2022,4,3000000,,JEE Advanced,230000
226,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,534,2022,4,3000000,,JEE Advanced,230000
227,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,102,2022,4,3000000,,JEE Advanced,230000
228,IIT Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,208,2022,4,3000000,,JEE Advanced,230000
229,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,843,2022,4,3000000,,JEE Advanced,230000
230,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,1901,2022,4,3000000,,JEE Advanced,230000
231,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),114,2022,4,3000000,,JEE Advanced,230000
232,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),82P,2022,4,3000000,,JEE Advanced,230000
233,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,228,2022,4,3000000,,JEE Advanced,230000
234,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,445,2022,4,3000000,,JEE Advanced,230000
235,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,542,2022,4,3000000,,JEE Advanced,230000
236,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,1315,2022,4,3000000,,JEE Advanced,230000
237,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),58,2022,4,3000000,,JEE Advanced,230000
238,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,303,2022,4,3000000,,JEE Advanced,230000
239,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,832,2022,4,3000000,,JEE Advanced,230000
240,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,217,2022,4,3000000,,JEE Advanced,230000
241,IIT Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,553,2022,4,3000000,,JEE Advanced,230000
242,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,2381,2022,4,3000000,,JEE Advanced,230000
243,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,5022,2022,4,3000000,,JEE Advanced,230000
244,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),118P,2022,4,3000000,,JEE Advanced,230000
245,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,EWS,651,2022,4,3000000,,JEE Advanced,230000
246,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,EWS,1825,2022,4,3000000,,JEE Advanced,230000
247,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,1710,2022,4,3000000,,JEE Advanced,230000
248,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,5145,2022,4,3000000,,JEE Advanced,230000
249,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,1045,2022,4,3000000,,JEE Advanced,230000
250,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,1567,2022,4,3000000,,JEE Advanced,230000
251,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,ST,640,2022,4,3000000,,JEE Advanced,230000
252,IIT Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",AI,ST,904,2022,4,3000000,,JEE Advanced,230000
253,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,1447,2022,4,3000000,,JEE Advanced,230000
254,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,3349,2022,4,3000000,,JEE Advanced,230000
255,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),123P,2022,4,3000000,,JEE Advanced,230000
256,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,649,2022,4,3000000,,JEE Advanced,230000
257,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,1187,2022,4,3000000,,JEE Advanced,230000
258,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,1569,2022,4,3000000,,JEE Advanced,230000
259,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,3254,2022,4,3000000,,JEE Advanced,230000
260,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),60P,2022,4,3000000,,JEE Advanced,230000
261,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,774,2022,4,3000000,,JEE Advanced,230000
262,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,1684,2022,4,3000000,,JEE Advanced,230000
263,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,615,2022,4,3000000,,JEE Advanced,230000
264,IIT Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,308,2022,4,3000000,,JEE Advanced,230000
265,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,4736,2022,4,3000000,,JEE Advanced,230000
266,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,9590,2022,4,3000000,,JEE Advanced,230000
267,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),145P,2022,4,3000000,,JEE Advanced,230000
268,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,1001,2022,4,3000000,,JEE Advanced,230000
269,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,1928,2022,4,3000000,,JEE Advanced,230000
270,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,2680,2022,4,3000000,,JEE Advanced,230000
271,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,5228,2022,4,3000000,,JEE Advanced,230000
272,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,1398,2022,4,3000000,,JEE Advanced,230000
273,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,2454,2022,4,3000000,,JEE Advanced,230000
274,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,847,2022,4,3000000,,JEE Advanced,230000
275,IIT Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,1239,2022,4,3000000,,JEE Advanced,230000
276,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,1382,2022,4,3000000,,JEE Advanced,230000
277,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,3036,2022,4,3000000,,JEE Advanced,230000
278,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),81,2022,4,3000000,,JEE Advanced,230000
279,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,315,2022,4,3000000,,JEE Advanced,230000
280,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,958,2022,4,3000000,,JEE Advanced,230000
281,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,836,2022,4,3000000,,JEE Advanced,230000
282,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,2465,2022,4,3000000,,JEE Advanced,230000
283,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),70P,2022,4,3000000,,JEE Advanced,230000
284,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,369,2022,4,3000000,,JEE Advanced,230000
285,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,1039,2022,4,3000000,,JEE Advanced,230000
286,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),10P,2022,4,3000000,,JEE Advanced,230000
287,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,222,2022,4,3000000,,JEE Advanced,230000
288,IIT Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,503,2022,4,3000000,,JEE Advanced,230000
289,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,1492,2022,4,3000000,,JEE Advanced,230000
290,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,4102,2022,4,3000000,,JEE Advanced,230000
291,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),168,2022,4,3000000,,JEE Advanced,230000
292,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,411,2022,4,3000000,,JEE Advanced,230000
293,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,910,2022,4,3000000,,JEE Advanced,230000
294,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,3300,2022,4,3000000,,JEE Advanced,230000
295,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,469,2022,4,3000000,,JEE Advanced,230000
296,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,1349,2022,4,3000000,,JEE Advanced,230000
297,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,303,2022,4,3000000,,JEE Advanced,230000
298,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,3766,2022,4,3000000,,JEE Advanced,230000
299,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,8417,2022,4,3000000,,JEE Advanced,230000
300,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),60P,2022,4,3000000,,JEE Advanced,230000
301,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,793,2022,4,3000000,,JEE Advanced,230000
302,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,1710,2022,4,3000000,,JEE Advanced,230000
303,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,2075,2022,4,3000000,,JEE Advanced,230000
304,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,5009,2022,4,3000000,,JEE Advanced,230000
305,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,1066,2022,4,3000000,,JEE Advanced,230000
306,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,2312,2022,4,3000000,,JEE Advanced,230000
307,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,602,2022,4,3000000,,JEE Advanced,230000
308,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,833,2022,4,3000000,,JEE Advanced,230000
309,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,13920,2022,4,2523000,,JEE Advanced,283000
310,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,21948,2022,4,2523000,,JEE Advanced,283000
311,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,2217,2022,4,2523000,,JEE Advanced,283000
312,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,3573,2022,4,2523000,,JEE Advanced,283000
313,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,5226,2022,4,2523000,,JEE Advanced,283000
314,IIT Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,9020,2022,4,2523000,,JEE Advanced,283000
